[-15.8125, -28.875, -13.1875]
[-1.125, -0.5, -5.75]
[9.5625, -6.0, -0.8125]
[15.625, -7.1875, 6.5625]
[15.625, -7.1875, 6.5625]
[21.3125, -5.0, 7.3125]
[21.3125, -5.0, 7.3125]
[18.3125, -6.9375, 2.25]
[18.3125, -6.9375, 2.25]
[18.3125, -6.9375, 2.25]
[12.0, -11.0625, -2.125]
[12.9375, -11.6875, -1.375]
[12.9375, -11.6875, -1.375]
[17.5625, -11.1875, 0.75]
[17.5625, -11.1875, 0.75]
[17.5625, -11.1875, 0.75]
[23.1875, -10.875, 2.0]
[25.0625, -16.25, 2.8125]
[25.0625, -16.25, 2.8125]
[29.375, -22.4375, 3.75]
[29.375, -22.4375, 3.75]
[29.375, -22.4375, 3.75]
[39.9375, -25.5625, 5.1875]
[49.3125, -27.125, 5.6875]
[49.3125, -27.125, 5.6875]
[48.8125, -29.5625, 8.4375]
[48.8125, -29.5625, 8.4375]
[39.375, -28.0625, 19.375]
[39.375, -28.0625, 19.375]
[42.0625, -15.0, 48.375]
[42.0625, -15.0, 48.375]
[81.4375, 8.625, 101.9375]
[81.4375, 8.625, 101.9375]
[147.875, 42.6875, 151.4375]
[147.875, 42.6875, 151.4375]
[166.5, 89.4375, 178.75]
[172.3125, 133.3125, 209.5625]
[172.3125, 133.3125, 209.5625]
[195.5625, 165.6875, 233.9375]
[195.5625, 165.6875, 233.9375]
[221.375, 192.625, 236.8125]
[221.375, 192.625, 236.8125]
[221.3125, 206.8125, 222.875]
[221.3125, 206.8125, 222.875]
[221.3125, 206.8125, 222.875]
[221.3125, 206.8125, 222.875]
[187.75, 210.3125, 199.375]
[187.75, 210.3125, 199.375]
[161.25, 197.0625, 185.8125]
[161.25, 197.0625, 185.8125]
[149.8125, 176.0625, 174.5625]
[149.8125, 176.0625, 174.5625]
[132.1875, 153.875, 152.1875]
[132.1875, 153.875, 152.1875]
[132.1875, 153.875, 152.1875]
[100.25, 122.75, 130.5]
[80.3125, 82.375, 115.9375]
[80.3125, 82.375, 115.9375]
[95.8125, 52.8125, 98.75]
[95.8125, 52.8125, 98.75]
[91.875, 28.5625, 78.5]
[91.875, 28.5625, 78.5]
[68.4375, 6.0625, 61.875]
[68.4375, 6.0625, 61.875]
[68.4375, 6.0625, 61.875]
[45.5, -9.4375, 48.3125]
[44.9375, -15.75, 35.3125]
[44.9375, -15.75, 35.3125]
[46.75, -16.125, 23.625]
[46.75, -16.125, 23.625]
[38.875, -14.5, 14.5]
[38.875, -14.5, 14.5]
[32.0625, -12.0, 8.625]
[32.0625, -12.0, 8.625]
[32.0625, -12.0, 8.625]
[19.4375, -7.25, 0.625]
[19.5, 3.375, -17.25]
[19.5, 3.375, -17.25]
[28.875, 17.9375, -35.0]
[28.875, 17.9375, -35.0]
[41.375, 33.125, -45.875]
[41.375, 33.125, -45.875]
[35.9375, 37.25, -55.125]
[35.9375, 37.25, -55.125]
[35.625, 52.3125, -69.125]
[35.625, 52.3125, -69.125]
[36.1875, 62.6875, -69.75]
[36.1875, 62.6875, -69.75]
[49.3125, 73.0, -68.5625]
[49.3125, 73.0, -68.5625]
[57.6875, 77.8125, -65.625]
[57.6875, 77.8125, -65.625]
[93.6875, 92.25, -71.3125]
[124.0625, 93.0, -99.5]
[124.0625, 93.0, -99.5]
[118.9375, 80.9375, -111.5625]
[121.75, 81.75, -106.75]
[121.75, 81.75, -106.75]
[138.875, 86.1875, -103.5625]
[138.875, 86.1875, -103.5625]
[161.875, 91.0625, -101.1875]
[161.875, 91.0625, -101.1875]
[177.25, 98.5625, -93.8125]
[177.25, 98.5625, -93.8125]
[182.25, 95.375, -88.5]
[169.75, 80.0625, -74.9375]
[169.75, 80.0625, -74.9375]
[145.4375, 65.625, -76.6875]
[145.4375, 65.625, -76.6875]
[124.4375, 54.25, -89.0]
[124.4375, 54.25, -89.0]
[124.4375, 54.25, -89.0]
[111.4375, 35.6875, -109.5]
[111.4375, 35.6875, -109.5]
[72.5625, 1.1875, -136.0625]
[10.75, -27.625, -129.125]
[10.75, -27.625, -129.125]
[-39.0625, -36.875, -111.125]
[-39.0625, -36.875, -111.125]
[-39.0625, -36.875, -111.125]
[-31.25, -28.6875, -88.375]
[-31.25, -28.6875, -88.375]
[15.0625, -17.0625, -53.5]
[46.75, -16.0, -7.0]
[46.75, -16.0, -7.0]
[22.1875, -19.1875, 24.5625]
[-6.5, -21.75, 39.5625]
[-6.5, -21.75, 39.5625]
[-6.375, -24.0625, 39.0]
[-6.375, -24.0625, 39.0]
[-3.5625, -24.3125, 27.625]
[-37.25, -36.4375, 5.3125]
[-37.25, -36.4375, 5.3125]
[-37.25, -36.4375, 5.3125]
[-96.0, -57.5, -21.5625]
[-96.0, -57.5, -21.5625]
[-96.0, -57.5, -21.5625]
[-127.25, -83.5625, -36.625]
[-148.0, -114.8125, -34.5625]
[-148.0, -114.8125, -34.5625]
[-161.5, -144.0, -39.25]
[-161.5, -144.0, -39.25]
[-169.6875, -185.3125, -58.8125]
[-169.6875, -185.3125, -58.8125]
[-178.0625, -219.4375, -79.125]
[-178.0625, -219.4375, -79.125]
[-189.0, -259.0625, -97.25]
[-189.0, -259.0625, -97.25]
[-198.6875, -296.5, -113.6875]
[-198.6875, -296.5, -113.6875]
[-220.5625, -325.5625, -130.0625]
[-218.6875, -334.25, -137.5]
[-218.6875, -334.25, -137.5]
[-190.8125, -337.375, -146.8125]
[-190.8125, -337.375, -146.8125]
[-167.8125, -333.8125, -149.75]
[-167.8125, -333.8125, -149.75]
[-120.25, -320.75, -139.4375]
[-120.25, -320.75, -139.4375]
[-66.4375, -309.3125, -119.8125]
[-43.875, -275.125, -96.6875]
[-43.875, -275.125, -96.6875]
[-43.875, -275.125, -96.6875]
[-36.0625, -221.0625, -74.8125]
[-36.0625, -221.0625, -74.8125]
[-26.6875, -162.3125, -58.625]
[-26.6875, -162.3125, -58.625]
[-24.5625, -115.125, -42.25]
[-24.5625, -115.125, -42.25]
[-31.6875, -82.5625, -28.125]
[-31.6875, -82.5625, -28.125]
[-48.9375, -58.0625, -13.6875]
[-48.9375, -58.0625, -13.6875]
[-56.4375, -41.8125, -4.125]
[-56.4375, -41.8125, -4.125]
[-50.0625, -30.3125, 1.0625]
[-50.0625, -30.3125, 1.0625]
[-30.0, -17.3125, 0.5625]
[-14.125, -7.3125, -3.1875]
[-14.125, -7.3125, -3.1875]
[-14.125, -7.3125, -3.1875]
[-15.9375, -4.9375, -7.5]
[-15.9375, -4.9375, -7.5]
[-19.0625, -9.6875, -10.8125]
[-14.25, -14.8125, -11.375]
[-14.25, -14.8125, -11.375]
[-4.0625, -17.0625, -9.8125]
[-4.0625, -17.0625, -9.8125]
[-4.0625, -17.0625, -9.8125]
[-0.1875, -17.125, 1.6875]
[-0.1875, -17.125, 1.6875]
[-0.1875, -17.125, 1.6875]
[3.0, -11.1875, 6.375]
[3.0, -11.1875, 6.375]
[7.625, -8.1875, 5.0]
[7.625, -8.1875, 5.0]
[13.25, -9.625, 3.625]
[14.5625, -14.875, 1.6875]
[14.5625, -14.875, 1.6875]
[14.5625, -14.875, 1.6875]
[22.125, -19.0625, 0.75]
[28.375, -19.375, 0.0625]
[28.375, -19.375, 0.0625]
[35.3125, -20.25, -0.125]
[35.3125, -20.25, -0.125]
[35.3125, -20.25, -0.125]
[36.0625, -23.9375, 0.4375]
[35.0625, -25.5625, -0.75]
[37.25, -24.1875, -2.0]
[37.25, -24.1875, -2.0]
[37.25, -24.1875, -2.0]
[40.5, -18.25, 4.1875]
[40.5, -18.25, 4.1875]
[42.875, -2.625, 15.625]
[49.8125, 23.6875, 33.75]
[49.8125, 23.6875, 33.75]
[49.8125, 23.6875, 33.75]
[76.5625, 53.5625, 60.5625]
[91.4375, 85.9375, 90.4375]
[91.4375, 85.9375, 90.4375]
[91.4375, 85.9375, 90.4375]
[106.5, 117.5625, 118.625]
[106.5, 117.5625, 118.625]
[106.5, 117.5625, 118.625]
[126.5625, 162.4375, 167.8125]
[126.5625, 162.4375, 167.8125]
[156.75, 173.5625, 179.5625]
[156.75, 173.5625, 179.5625]
[156.75, 173.5625, 179.5625]
[184.3125, 177.75, 194.375]
[188.0, 176.75, 203.5625]
[188.0, 176.75, 203.5625]
[187.6875, 171.1875, 204.375]
[187.6875, 171.1875, 204.375]
[187.6875, 171.1875, 204.375]
[183.3125, 154.25, 206.5]
[169.4375, 138.25, 204.625]
[169.4375, 138.25, 204.625]
[155.25, 127.8125, 195.375]
[155.25, 127.8125, 195.375]
[155.25, 127.8125, 195.375]
[117.875, 116.0, 179.5]
[117.875, 116.0, 179.5]
[96.1875, 107.3125, 164.125]
[83.5, 102.25, 139.875]
[83.5, 102.25, 139.875]
[83.5, 102.25, 139.875]
[81.25, 95.6875, 109.625]
[81.25, 95.6875, 109.625]
[62.4375, 85.5625, 82.1875]
[32.4375, 66.0, 65.625]
[32.4375, 66.0, 65.625]
[32.4375, 66.0, 65.625]
[9.125, 49.9375, 52.5]
[9.125, 49.9375, 52.5]
[9.1875, 43.375, 37.0]
[21.5, 38.1875, 21.8125]
[21.5, 38.1875, 21.8125]
[21.5, 38.1875, 21.8125]
[18.6875, 28.375, 15.4375]
[18.6875, 28.375, 15.4375]
[13.75, 18.1875, 12.5625]
[4.625, 10.0, 8.5]
[4.625, 10.0, 8.5]
[2.5625, 1.6875, 4.0625]
[2.5625, 1.6875, 4.0625]
[2.5625, 1.6875, 4.0625]
[12.75, 2.625, -11.8125]
[7.75, 8.75, -23.4375]
[7.75, 8.75, -23.4375]
[15.5, 20.9375, -34.625]
[15.5, 20.9375, -34.625]
[15.5, 20.9375, -34.625]
[28.9375, 34.4375, -41.3125]
[32.3125, 46.75, -58.0]
[32.3125, 46.75, -58.0]
[28.3125, 58.75, -70.6875]
[28.3125, 58.75, -70.6875]
[28.3125, 58.75, -70.6875]
[31.9375, 63.875, -67.875]
[49.625, 58.9375, -59.625]
[49.625, 58.9375, -59.625]
[49.625, 58.9375, -59.625]
[77.4375, 49.5625, -69.125]
[77.4375, 49.5625, -69.125]
[83.125, 44.125, -97.125]
[78.0625, 43.5, -110.6875]
[78.0625, 43.5, -110.6875]
[78.0625, 43.5, -110.6875]
[97.0, 42.8125, -123.0625]
[97.0, 42.8125, -123.0625]
[121.6875, 33.8125, -131.375]
[112.5, 22.75, -143.6875]
[112.5, 22.75, -143.6875]
[112.5, 22.75, -143.6875]
[103.9375, 11.4375, -147.8125]
[103.9375, 11.4375, -147.8125]
[124.5625, 24.5, -107.375]
[124.5625, 24.5, -107.375]
[124.5625, 24.5, -107.375]
[135.0625, 35.9375, -90.625]
[135.0625, 35.9375, -90.625]
[135.0625, 35.9375, -90.625]
[140.9375, 48.75, -72.4375]
[152.1875, 68.375, -55.9375]
[152.1875, 68.375, -55.9375]
[161.6875, 82.875, -48.6875]
[161.6875, 82.875, -48.6875]
[155.75, 89.5, -47.6875]
[155.75, 89.5, -47.6875]
[117.3125, 76.8125, -65.0]
[117.3125, 76.8125, -65.0]
[79.125, 58.9375, -86.25]
[79.125, 58.9375, -86.25]
[39.375, 39.3125, -99.1875]
[39.375, 39.3125, -99.1875]
[-9.0, 21.0, -99.6875]
[-9.0, 21.0, -99.6875]
[-9.0, 21.0, -99.6875]
[-16.25, 17.9375, -87.5625]
[-14.625, 18.25, -79.4375]
[-20.1875, 15.75, -57.1875]
[-20.1875, 15.75, -57.1875]
[-10.3125, 6.0, -21.5625]
[-10.3125, 6.0, -21.5625]
[-10.3125, 6.0, -21.5625]
[-6.1875, -10.375, 1.625]
[-5.0, -19.6875, 16.0625]
[-5.0, -19.6875, 16.0625]
[-5.0, -19.6875, 16.0625]
[-12.1875, -33.0, 22.625]
[-2.0625, -45.75, 28.125]
[-2.0625, -45.75, 28.125]
[-7.25, -62.875, 25.0625]
[-7.25, -62.875, 25.0625]
[-45.0, -83.125, 10.5]
[-45.0, -83.125, 10.5]
[-81.0625, -101.3125, -12.3125]
[-81.0625, -101.3125, -12.3125]
[-114.625, -121.8125, -37.0625]
[-114.625, -121.8125, -37.0625]
[-144.3125, -145.9375, -57.125]
[-144.3125, -145.9375, -57.125]
[-170.375, -170.75, -61.75]
[-184.1875, -195.375, -50.875]
[-184.1875, -195.375, -50.875]
[-184.1875, -195.375, -50.875]
[-190.6875, -215.4375, -34.75]
[-190.6875, -215.4375, -34.75]
[-189.25, -233.3125, -29.5625]
[-189.25, -233.3125, -29.5625]
[-188.625, -252.4375, -34.625]
[-190.5625, -266.4375, -61.875]
[-190.5625, -266.4375, -61.875]
[-191.5, -272.8125, -86.5625]
[-191.5, -272.8125, -86.5625]
[-180.25, -272.6875, -113.3125]
[-180.25, -272.6875, -113.3125]
[-170.0625, -282.9375, -138.5625]
[-170.0625, -282.9375, -138.5625]
[-148.1875, -297.75, -153.9375]
[-148.1875, -297.75, -153.9375]
[-101.375, -289.5625, -159.375]
[-21.5, -255.0625, -141.5]
[-21.5, -255.0625, -141.5]
[-21.5, -255.0625, -141.5]
[25.4375, -230.4375, -108.375]
[25.4375, -230.4375, -108.375]
[-15.1875, -217.8125, -82.3125]
[-15.1875, -217.8125, -82.3125]
[-43.3125, -189.875, -67.375]
[-43.3125, -189.875, -67.375]
[-11.0625, -146.375, -46.6875]
[-11.0625, -146.375, -46.6875]
[9.0625, -108.25, -26.0625]
[9.0625, -108.25, -26.0625]
[-11.75, -83.875, -8.875]
[-11.75, -83.875, -8.875]
[-37.3125, -66.625, 6.25]
[-37.3125, -66.625, 6.25]
[-37.3125, -66.625, 6.25]
[-26.875, -43.1875, 8.3125]
[-5.125, -22.0, 7.625]
[-5.125, -22.0, 7.625]
[-9.375, -9.375, 7.375]
[-9.375, -9.375, 7.375]
[-14.1875, -3.1875, 5.0625]
[-14.1875, -3.1875, 5.0625]
[-8.9375, 0.375, 5.875]
[-1.75, 0.25, 3.25]
[-1.75, 0.25, 3.25]
[-1.75, 0.25, 3.25]
[-8.1875, -16.4375, -1.75]
[-8.1875, -16.4375, -1.75]
[-8.1875, -16.4375, -1.75]
[-0.125, -15.9375, 1.8125]
[13.125, -10.6875, 2.3125]
[13.125, -10.6875, 2.3125]
[10.75, -8.3125, -2.875]
[10.75, -8.3125, -2.875]
[1.875, -9.875, -4.625]
[1.875, -9.875, -4.625]
[4.5, -13.375, -1.5]
[4.5, -13.375, -1.5]
[18.0, -14.125, -0.9375]
[18.0, -14.125, -0.9375]
[27.875, -13.8125, -1.0625]
[27.875, -13.8125, -1.0625]
[27.25, -13.625, -0.125]
[27.25, -13.625, -0.125]
[28.3125, -12.3125, 1.25]
[29.5, -12.625, 0.4375]
[29.5, -12.625, 0.4375]
[29.5, -12.625, 0.4375]
[33.125, -8.6875, 0.375]
[33.125, -8.6875, 0.375]
[35.0625, 6.5625, 14.125]
[36.875, 29.875, 37.5]
[36.875, 29.875, 37.5]
[36.875, 29.875, 37.5]
[36.875, 29.875, 37.5]
[36.875, 29.875, 37.5]
[56.1875, 58.9375, 74.8125]
[146.1875, 120.5, 154.25]
[146.1875, 120.5, 154.25]
[164.125, 146.125, 188.5]
[164.125, 146.125, 188.5]
[182.75, 164.3125, 212.9375]
[182.75, 164.3125, 212.9375]
[200.5625, 174.625, 229.1875]
[200.5625, 174.625, 229.1875]
[212.75, 182.25, 238.625]
[215.6875, 187.0625, 237.0]
[215.6875, 187.0625, 237.0]
[215.6875, 187.0625, 237.0]
[193.875, 186.0625, 224.875]
[193.875, 186.0625, 224.875]
[166.6875, 178.875, 214.0]
[166.6875, 178.875, 214.0]
[148.9375, 162.5, 204.5625]
[148.9375, 162.5, 204.5625]
[123.4375, 139.0625, 194.1875]
[123.4375, 139.0625, 194.1875]
[100.1875, 116.875, 175.5]
[100.1875, 116.875, 175.5]
[89.875, 102.1875, 149.875]
[89.875, 102.1875, 149.875]
[87.0625, 90.0625, 117.375]
[87.0625, 90.0625, 117.375]
[61.3125, 74.3125, 92.3125]
[61.3125, 74.3125, 92.3125]
[61.3125, 74.3125, 92.3125]
[19.0625, 32.6875, 62.375]
[19.0625, 32.6875, 62.375]
[19.0625, 32.6875, 62.375]
[34.1875, 25.25, 42.375]
[34.1875, 25.25, 42.375]
[25.75, 16.0625, 29.5625]
[25.75, 16.0625, 29.5625]
[15.6875, 5.125, 24.375]
[15.6875, 5.125, 24.375]
[12.625, 0.5625, 17.5625]
[12.625, 0.5625, 17.5625]
[13.0, -1.5625, 10.6875]
[12.6875, -0.875, 0.3125]
[12.6875, -0.875, 0.3125]
[12.6875, -0.875, 0.3125]
[14.625, 9.4375, -17.5625]
[14.625, 9.4375, -17.5625]
[20.0, 26.0, -32.4375]
[20.0, 26.0, -32.4375]
[31.625, 50.1875, -44.75]
[31.625, 50.1875, -44.75]
[45.0625, 72.1875, -60.8125]
[45.0625, 72.1875, -60.8125]
[49.3125, 77.375, -72.75]
[49.3125, 77.375, -72.75]
[35.375, 80.6875, -70.125]
[35.375, 80.6875, -70.125]
[23.4375, 84.3125, -67.75]
[23.4375, 84.3125, -67.75]
[43.3125, 86.4375, -68.375]
[43.3125, 86.4375, -68.375]
[85.25, 85.5625, -82.875]
[127.1875, 74.25, -97.25]
[127.1875, 74.25, -97.25]
[137.5, 57.375, -108.0]
[137.5, 57.375, -108.0]
[138.5625, 40.625, -109.4375]
[138.5625, 40.625, -109.4375]
[153.5, 36.3125, -101.125]
[153.5, 36.3125, -101.125]
[178.1875, 52.9375, -83.5625]
[178.1875, 52.9375, -83.5625]
[178.1875, 52.9375, -83.5625]
[195.875, 69.4375, -60.6875]
[189.25, 75.25, -45.5]
[189.25, 75.25, -45.5]
[173.6875, 73.8125, -50.375]
[173.6875, 73.8125, -50.375]
[165.3125, 74.1875, -76.8125]
[165.3125, 74.1875, -76.8125]
[130.3125, 62.75, -112.6875]
[130.3125, 62.75, -112.6875]
[80.6875, 24.1875, -149.25]
[80.6875, 24.1875, -149.25]
[13.25, -14.125, -156.6875]
[-50.5625, -37.5, -143.125]
[-50.5625, -37.5, -143.125]
[-40.9375, -38.375, -116.9375]
[-40.9375, -38.375, -116.9375]
[-40.9375, -38.375, -116.9375]
[-8.875, -27.5625, -77.6875]
[32.75, -24.875, -21.6875]
[32.75, -24.875, -21.6875]
[52.0625, -29.4375, 20.8125]
[52.0625, -29.4375, 20.8125]
[52.0625, -29.4375, 20.8125]
[19.75, -30.375, 39.25]
[19.75, -30.375, 39.25]
[1.3125, -32.6875, 39.1875]
[1.3125, -32.6875, 39.1875]
[-2.4375, -42.625, 39.1875]
[-2.4375, -42.625, 39.1875]
[0.1875, -47.5, 30.375]
[0.1875, -47.5, 30.375]
[-0.75, -53.0, 12.25]
[-16.375, -53.0, 4.875]
[-16.375, -53.0, 4.875]
[-11.6875, -31.875, -17.3125]
[-11.6875, -31.875, -17.3125]
[1.9375, -11.3125, -36.0]
[1.9375, -11.3125, -36.0]
[-5.625, -4.5625, -57.8125]
[-5.625, -4.5625, -57.8125]
[-28.5, -7.8125, -70.3125]
[-28.5, -7.8125, -70.3125]
[-41.0625, -14.125, -67.5625]
[-41.0625, -14.125, -67.5625]
[-41.0625, -14.125, -67.5625]
[-21.25, -17.5625, -44.0]
[3.25, -42.75, -6.25]
[3.25, -42.75, -6.25]
[-16.4375, -72.25, 27.5625]
[-16.4375, -72.25, 27.5625]
[-54.375, -85.375, 45.1875]
[-54.375, -85.375, 45.1875]
[-78.5625, -106.5625, 42.9375]
[-78.5625, -106.5625, 42.9375]
[-102.4375, -145.5625, 35.0]
[-102.4375, -145.5625, 35.0]
[-134.0625, -200.3125, 26.4375]
[-134.0625, -200.3125, 26.4375]
[-165.9375, -251.375, 1.4375]
[-188.5625, -288.1875, -33.5625]
[-188.5625, -288.1875, -33.5625]
[-206.75, -314.125, -77.6875]
[-206.75, -314.125, -77.6875]
[-206.75, -314.125, -77.6875]
[-233.3125, -342.25, -113.0]
[-239.375, -357.75, -132.4375]
[-239.375, -357.75, -132.4375]
[-216.3125, -336.875, -144.625]
[-216.3125, -336.875, -144.625]
[-216.3125, -336.875, -144.625]
[-165.4375, -309.0625, -143.5]
[-119.5, -290.125, -122.0625]
[-119.5, -290.125, -122.0625]
[-113.8125, -262.125, -89.375]
[-113.8125, -262.125, -89.375]
[-89.8125, -210.25, -59.6875]
[-89.8125, -210.25, -59.6875]
[-44.25, -152.875, -42.3125]
[-44.25, -152.875, -42.3125]
[-63.6875, -116.5625, -40.8125]
[-63.6875, -116.5625, -40.8125]
[-96.3125, -94.5625, -40.4375]
[-96.3125, -94.5625, -40.4375]
[-99.375, -74.5, -35.1875]
[-99.375, -74.5, -35.1875]
[-76.875, -47.375, -25.25]
[-76.875, -47.375, -25.25]
[-72.0, -20.25, -25.1875]
[-72.0, -20.25, -25.1875]
[-70.625, 18.5625, -1.3125]
[-70.625, 18.5625, -1.3125]
[-31.4375, 38.0, 5.8125]
[-8.1875, 14.5625, 4.3125]
[-8.1875, 14.5625, 4.3125]
[-8.5, -14.3125, 6.1875]
[-8.5, -14.3125, 6.1875]
[26.5, -23.1875, 10.75]
[26.5, -23.1875, 10.75]
[26.5, -23.1875, 10.75]
[47.4375, -22.5, 13.0]
[41.6875, -24.5625, 8.4375]
[41.6875, -24.5625, 8.4375]
[23.75, -24.5, 3.4375]
[23.75, -24.5, 3.4375]
[23.75, -24.5, 3.4375]
[15.875, -20.5625, 0.5625]
[22.0, -17.3125, -3.375]
[22.0, -17.3125, -3.375]
[26.75, -18.6875, -3.75]
[26.75, -18.6875, -3.75]
[30.0625, -24.125, 0.625]
[30.0625, -24.125, 0.625]
[30.0625, -24.125, 0.625]
[31.0625, -27.75, 1.375]
[33.3125, -21.25, 6.5]
[33.3125, -21.25, 6.5]
[38.25, -11.5625, 17.875]
[38.25, -11.5625, 17.875]
[38.25, -11.5625, 17.875]
[48.375, 8.4375, 47.5]
[92.3125, 47.4375, 87.5625]
[92.3125, 47.4375, 87.5625]
[145.875, 91.625, 128.5]
[145.875, 91.625, 128.5]
[160.625, 127.1875, 175.75]
[160.625, 127.1875, 175.75]
[168.6875, 154.875, 212.875]
[168.6875, 154.875, 212.875]
[203.375, 176.3125, 235.75]
[203.375, 176.3125, 235.75]
[246.6875, 193.1875, 242.0625]
[246.6875, 193.1875, 242.0625]
[281.875, 209.9375, 235.0625]
[281.875, 209.9375, 235.0625]
[266.6875, 218.875, 214.6875]
[266.6875, 218.875, 214.6875]
[210.6875, 209.5625, 200.4375]
[210.6875, 209.5625, 200.4375]
[187.25, 194.9375, 193.125]
[187.25, 194.9375, 193.125]
[157.4375, 174.8125, 180.125]
[157.4375, 174.8125, 180.125]
[114.25, 149.0, 158.6875]
[114.25, 149.0, 158.6875]
[114.25, 149.0, 158.6875]
[99.3125, 132.5, 133.875]
[99.3125, 132.5, 133.875]
[105.1875, 114.375, 111.4375]
[90.0625, 90.375, 91.125]
[90.0625, 90.375, 91.125]
[50.6875, 67.1875, 75.0625]
[50.6875, 67.1875, 75.0625]
[27.3125, 50.1875, 55.1875]
[27.3125, 50.1875, 55.1875]
[24.875, 40.8125, 39.0625]
[24.875, 40.8125, 39.0625]
[22.6875, 20.375, 24.75]
[22.6875, 20.375, 24.75]
[2.0, -1.6875, -0.5625]
[2.0, -1.6875, -0.5625]
[-12.6875, -6.8125, 4.5625]
[-12.6875, -6.8125, 4.5625]
[10.0625, -0.9375, -4.5625]
[10.0625, -0.9375, -4.5625]
[10.0625, -0.9375, -4.5625]
[30.625, 9.0, -6.5625]
[30.625, 9.0, -6.5625]
[18.0, 18.0625, -14.6875]
[11.1875, 34.1875, -22.6875]
[11.1875, 34.1875, -22.6875]
[29.125, 53.3125, -26.8125]
[29.125, 53.3125, -26.8125]
[43.125, 69.4375, -39.625]
[43.125, 69.4375, -39.625]
[43.125, 69.4375, -39.625]
[37.1875, 71.0, -48.0625]
[34.75, 65.5625, -47.625]
[34.75, 65.5625, -47.625]
[49.0625, 56.25, -54.625]
[49.0625, 56.25, -54.625]
[74.4375, 35.75, -67.0]
[74.4375, 35.75, -67.0]
[95.3125, 28.3125, -88.5]
[95.3125, 28.3125, -88.5]
[82.5, 20.4375, -127.125]
[82.5, 20.4375, -127.125]
[78.1875, 20.125, -142.25]
[78.1875, 20.125, -142.25]
[100.125, 32.25, -137.625]
[100.125, 32.25, -137.625]
[134.5, 44.9375, -119.5]
[134.5, 44.9375, -119.5]
[151.8125, 47.25, -101.1875]
[151.8125, 47.25, -101.1875]
[152.375, 49.4375, -88.25]
[152.375, 49.4375, -88.25]
[169.4375, 58.8125, -92.0625]
[169.4375, 58.8125, -92.0625]
[172.875, 69.4375, -107.25]
[172.875, 69.4375, -107.25]
[146.5, 56.875, -129.5625]
[96.875, 27.3125, -138.0]
[96.875, 27.3125, -138.0]
[34.4375, 6.0, -131.75]
[34.4375, 6.0, -131.75]
[-19.5, -2.6875, -127.0]
[-19.5, -2.6875, -127.0]
[-19.9375, 1.6875, -116.75]
[-19.9375, 1.6875, -116.75]
[-20.6875, 2.625, -97.0]
[-20.6875, 2.625, -97.0]
[-20.6875, 2.625, -97.0]
[-27.9375, 4.625, -57.75]
[-43.4375, 6.125, -14.125]
[-43.4375, 6.125, -14.125]
[-33.9375, 3.25, 15.125]
[-33.9375, 3.25, 15.125]
[-12.1875, -0.25, 29.6875]
[-5.8125, -13.9375, 33.1875]
[-5.8125, -13.9375, 33.1875]
[-5.8125, -13.9375, 33.1875]
[-10.875, -34.5625, 27.9375]
[-10.875, -34.5625, 27.9375]
[-14.8125, -49.75, 25.4375]
[-24.25, -53.8125, 13.8125]
[-24.25, -53.8125, 13.8125]
[-24.25, -53.8125, 13.8125]
[-35.0, -36.9375, -1.625]
[-35.0, -36.9375, -1.625]
[-16.5625, -14.125, -14.75]
[-8.625, 2.125, -36.3125]
[-8.625, 2.125, -36.3125]
[-52.1875, 0.5625, -74.8125]
[-52.1875, 0.5625, -74.8125]
[-78.4375, 6.0, -91.875]
[-78.4375, 6.0, -91.875]
[-59.875, 9.3125, -94.375]
[-59.875, 9.3125, -94.375]
[-55.125, -22.25, -80.625]
[-55.125, -22.25, -80.625]
[-61.875, -70.5, -53.4375]
[-61.875, -70.5, -53.4375]
[-77.875, -123.75, -28.0]
[-77.875, -123.75, -28.0]
[-101.8125, -172.3125, -13.8125]
[-101.8125, -172.3125, -13.8125]
[-126.6875, -213.6875, -15.8125]
[-126.6875, -213.6875, -15.8125]
[-148.5, -244.25, -34.375]
[-148.5, -244.25, -34.375]
[-148.375, -261.5625, -59.75]
[-148.375, -261.5625, -59.75]
[-150.0, -273.75, -83.375]
[-150.0, -273.75, -83.375]
[-186.25, -291.8125, -124.0]
[-186.25, -291.8125, -124.0]
[-214.4375, -303.8125, -165.4375]
[-214.4375, -303.8125, -165.4375]
[-193.6875, -320.125, -201.25]
[-188.5625, -323.1875, -225.5625]
[-188.5625, -323.1875, -225.5625]
[-188.5625, -323.1875, -225.5625]
[-175.375, -278.0, -230.0625]
[-175.375, -278.0, -230.0625]
[-54.6875, -248.4375, -193.3125]
[8.25, -243.0625, -137.75]
[8.25, -243.0625, -137.75]
[8.25, -243.0625, -137.75]
[-14.625, -219.75, -96.9375]
[-14.625, -219.75, -96.9375]
[-55.0625, -168.5, -69.4375]
[-48.25, -126.875, -39.1875]
[-48.25, -126.875, -39.1875]
[-48.25, -126.875, -39.1875]
[-11.875, -92.5625, -16.6875]
[-11.875, -92.5625, -16.6875]
[0.4375, -63.75, -2.5]
[-12.0625, -39.8125, 6.9375]
[-12.0625, -39.8125, 6.9375]
[-17.625, -17.25, 11.1875]
[-17.625, -17.25, 11.1875]
[-6.3125, 5.5, 10.5625]
[-6.3125, 5.5, 10.5625]
[14.5625, 9.125, 5.1875]
[14.5625, 9.125, 5.1875]
