[-55.0625, -5.3125, -24.75]
[-47.125, -32.0, -16.6875]
[-47.125, -32.0, -16.6875]
[-57.9375, -25.0, -13.75]
[-52.875, -13.625, -12.5625]
[-52.875, -13.625, -12.5625]
[-46.25, -3.3125, -10.625]
[-46.25, -3.3125, -10.625]
[-46.25, -3.3125, -10.625]
[-46.625, -4.25, -8.0]
[-50.875, -5.5625, -2.6875]
[-50.875, -5.5625, -2.6875]
[-44.875, -3.0625, -2.875]
[-44.875, -3.0625, -2.875]
[-34.625, 0.125, 1.875]
[-34.625, 0.125, 1.875]
[-15.125, 13.6875, 8.25]
[-15.125, 13.6875, 8.25]
[-8.4375, 22.6875, 6.1875]
[-8.4375, 22.6875, 6.1875]
[-15.875, 14.8125, 1.5625]
[-15.875, 14.8125, 1.5625]
[-1.3125, 2.3125, -1.3125]
[-1.3125, 2.3125, -1.3125]
[15.4375, -8.375, -4.4375]
[15.4375, -8.375, -4.4375]
[22.4375, -14.6875, -5.5]
[22.4375, -14.6875, -5.5]
[30.0, -17.6875, -3.0625]
[30.0, -17.6875, -3.0625]
[39.0, -20.0, -1.125]
[39.0, -20.0, -1.125]
[47.0, -19.6875, -1.5]
[47.0, -19.6875, -1.5]
[50.625, -16.375, -2.625]
[50.625, -16.375, -2.625]
[48.625, -8.625, -3.0]
[48.625, -8.625, -3.0]
[43.8125, 12.875, 1.1875]
[43.8125, 12.875, 1.1875]
[43.8125, 12.875, 1.1875]
[42.8125, 44.9375, 7.5625]
[51.75, 81.3125, 14.3125]
[51.75, 81.3125, 14.3125]
[58.6875, 104.75, 22.0]
[58.6875, 104.75, 22.0]
[43.25, 120.3125, 38.125]
[46.5625, 139.25, 61.5625]
[46.5625, 139.25, 61.5625]
[46.5625, 139.25, 61.5625]
[46.5625, 139.25, 61.5625]
[57.25, 159.6875, 87.4375]
[57.25, 159.6875, 87.4375]
[71.75, 203.4375, 145.125]
[71.75, 203.4375, 145.125]
[71.75, 203.4375, 145.125]
[65.6875, 207.3125, 163.9375]
[65.6875, 207.3125, 163.9375]
[65.6875, 207.3125, 163.9375]
[36.125, 197.9375, 181.5625]
[34.75, 187.8125, 195.75]
[34.75, 187.8125, 195.75]
[56.0, 184.8125, 194.0625]
[56.0, 184.8125, 194.0625]
[65.0625, 175.875, 184.625]
[65.0625, 175.875, 184.625]
[60.125, 155.25, 172.8125]
[60.125, 155.25, 172.8125]
[32.8125, 130.75, 158.1875]
[32.8125, 130.75, 158.1875]
[5.4375, 103.8125, 133.1875]
[5.4375, 103.8125, 133.1875]
[-4.3125, 88.75, 98.9375]
[-4.3125, 88.75, 98.9375]
[-1.4375, 77.3125, 64.1875]
[-1.4375, 77.3125, 64.1875]
[-9.4375, 59.9375, 32.1875]
[-9.4375, 59.9375, 32.1875]
[-19.75, 37.375, -1.9375]
[-19.75, 37.375, -1.9375]
[-41.6875, 16.75, -39.3125]
[-41.6875, 16.75, -39.3125]
[-47.8125, 4.8125, -75.625]
[-47.8125, 4.8125, -75.625]
[-40.75, -6.25, -106.5]
[-40.75, -6.25, -106.5]
[-40.0, -26.1875, -135.75]
[-40.0, -26.1875, -135.75]
[-48.625, -49.125, -165.0625]
[-48.625, -49.125, -165.0625]
[-67.8125, -65.5625, -193.0]
[-67.8125, -65.5625, -193.0]
[-88.625, -78.125, -225.0]
[-88.625, -78.125, -225.0]
[-80.875, -80.3125, -254.375]
[-80.875, -80.3125, -254.375]
[-105.25, -94.3125, -272.3125]
[-105.25, -94.3125, -272.3125]
[-139.0, -99.375, -258.5]
[-139.0, -99.375, -258.5]
[-113.625, -72.875, -243.75]
[-113.625, -72.875, -243.75]
[12.375, -48.75, -197.9375]
[12.375, -48.75, -197.9375]
[71.9375, -47.4375, -138.5625]
[71.9375, -47.4375, -138.5625]
[6.25, -33.625, -93.0]
[6.25, -33.625, -93.0]
[-32.5625, -24.0625, -58.625]
[-32.5625, -24.0625, -58.625]
[14.75, -10.8125, -30.125]
[14.75, -10.8125, -30.125]
[28.4375, -4.625, -3.3125]
[28.4375, -4.625, -3.3125]
[2.3125, -3.75, 15.5]
[2.3125, -3.75, 15.5]
[0.375, 0.0625, 26.4375]
[0.375, 0.0625, 26.4375]
[15.5625, -0.125, 26.5625]
[15.5625, -0.125, 26.5625]
[21.875, -3.25, 19.9375]
[18.0, -5.0, 15.3125]
[18.0, -5.0, 15.3125]
[18.0, -5.0, 15.3125]
[12.875, -4.625, 12.375]
[10.0625, -2.375, 10.0625]
[10.0625, -2.375, 10.0625]
[14.125, -0.5625, 7.8125]
[14.125, -0.5625, 7.8125]
[16.0, -0.625, 8.4375]
[16.0, -0.625, 8.4375]
[12.5625, -0.1875, 11.3125]
[12.5625, -0.1875, 11.3125]
[9.625, 0.4375, 15.875]
[9.625, 0.4375, 15.875]
[13.25, -0.5625, 21.3125]
[13.25, -0.5625, 21.3125]
[18.1875, -1.9375, 26.625]
[25.8125, -3.6875, 32.625]
[25.8125, -3.6875, 32.625]
[32.6875, -7.8125, 40.75]
[32.6875, -7.8125, 40.75]
[32.6875, -7.8125, 40.75]
[40.3125, -13.625, 50.0]
[50.1875, -20.6875, 55.1875]
[50.1875, -20.6875, 55.1875]
[55.5, -29.4375, 54.0625]
[55.5, -29.4375, 54.0625]
[55.5, -29.4375, 54.0625]
[56.625, -39.0, 49.75]
[55.75, -47.0, 43.3125]
[55.75, -47.0, 43.3125]
[52.1875, -52.0625, 35.6875]
[52.1875, -52.0625, 35.6875]
[52.1875, -52.0625, 35.6875]
[51.0, -56.3125, 27.8125]
[48.8125, -62.8125, 20.0]
[48.8125, -62.8125, 20.0]
[40.125, -72.125, 13.125]
[40.125, -72.125, 13.125]
[31.4375, -76.1875, 5.375]
[31.4375, -76.1875, 5.375]
[27.5625, -75.375, -2.3125]
[27.5625, -75.375, -2.3125]
[27.9375, -74.8125, -8.5625]
[27.9375, -74.8125, -8.5625]
[18.1875, -79.6875, -16.0]
[18.1875, -79.6875, -16.0]
[1.25, -85.25, -22.375]
[1.25, -85.25, -22.375]
[-7.5, -88.6875, -26.4375]
[-7.5, -88.6875, -26.4375]
[8.375, -82.1875, -28.625]
[8.375, -82.1875, -28.625]
[-0.375, -79.625, -26.75]
[-0.375, -79.625, -26.75]
[-17.0, -76.25, -27.3125]
[-17.0, -76.25, -27.3125]
[-21.4375, -70.6875, -26.6875]
[-21.4375, -70.6875, -26.6875]
[-31.5, -66.4375, -24.625]
[-39.1875, -61.9375, -23.1875]
[-39.1875, -61.9375, -23.1875]
[-39.1875, -61.9375, -23.1875]
[-36.8125, -55.1875, -24.5]
[-36.8125, -55.1875, -24.5]
[-39.25, -48.0, -23.875]
[-39.25, -48.0, -23.875]
[-46.5, -41.75, -19.25]
[-46.5, -41.75, -19.25]
[-48.9375, -36.8125, -15.375]
[-48.9375, -36.8125, -15.375]
[-48.875, -28.3125, -12.9375]
[-48.875, -28.3125, -12.9375]
[-51.625, -17.9375, -9.875]
[-51.625, -17.9375, -9.875]
[-48.625, -7.8125, -4.625]
[-48.625, -7.8125, -4.625]
[-51.75, -6.5625, -2.4375]
[-62.75, -10.375, -3.0]
[-62.75, -10.375, -3.0]
[-60.5625, -8.375, -3.5625]
[-60.5625, -8.375, -3.5625]
[-51.4375, -4.8125, -0.5]
[-51.4375, -4.8125, -0.5]
[-42.375, -6.6875, 2.8125]
[-42.375, -6.6875, 2.8125]
[-37.0, -3.875, 5.75]
[-37.0, -3.875, 5.75]
[-28.0, 16.375, 4.1875]
[-28.0, 16.375, 4.1875]
[-25.8125, 27.125, -4.75]
[-25.8125, 27.125, -4.75]
[-25.8125, 27.125, -4.75]
[-25.8125, 27.125, -4.75]
[-22.1875, 18.0, -6.1875]
[-5.0, 7.6875, -4.625]
[7.5625, -2.3125, -2.875]
[7.5625, -2.3125, -2.875]
[16.4375, -9.0, 0.9375]
[16.4375, -9.0, 0.9375]
[21.25, -12.1875, 0.75]
[21.25, -12.1875, 0.75]
[25.3125, -15.75, -0.9375]
[25.3125, -15.75, -0.9375]
[30.25, -18.6875, -1.6875]
[30.25, -18.6875, -1.6875]
[32.5, -20.8125, -1.0625]
[32.5, -20.8125, -1.0625]
[35.125, -20.75, -2.375]
[35.125, -20.75, -2.375]
[40.75, -16.75, -2.1875]
[40.75, -16.75, -2.1875]
[50.0625, -4.0625, -1.6875]
[50.0625, -4.0625, -1.6875]
[59.6875, 15.4375, 3.9375]
[59.6875, 15.4375, 3.9375]
[61.875, 34.75, 10.3125]
[61.875, 34.75, 10.3125]
[61.875, 59.4375, 15.9375]
[61.875, 59.4375, 15.9375]
[79.875, 85.3125, 26.3125]
[79.875, 85.3125, 26.3125]
[90.6875, 106.0625, 39.6875]
[90.6875, 106.0625, 39.6875]
[74.875, 125.5625, 54.125]
[74.875, 125.5625, 54.125]
[58.6875, 150.4375, 75.25]
[58.6875, 150.4375, 75.25]
[69.5, 165.375, 97.5625]
[69.5, 165.375, 97.5625]
[69.5, 165.375, 97.5625]
[63.5625, 183.8125, 122.3125]
[56.75, 193.625, 142.375]
[56.75, 193.625, 142.375]
[51.0625, 193.8125, 152.875]
[51.0625, 193.8125, 152.875]
[51.125, 186.9375, 158.1875]
[51.125, 186.9375, 158.1875]
[52.25, 174.75, 162.1875]
[52.25, 174.75, 162.1875]
[59.125, 162.5, 153.0625]
[59.125, 162.5, 153.0625]
[39.75, 144.9375, 139.75]
[39.75, 144.9375, 139.75]
[31.125, 119.625, 126.8125]
[31.125, 119.625, 126.8125]
[20.0, 98.5625, 105.75]
[20.0, 98.5625, 105.75]
[13.75, 80.375, 82.3125]
[13.75, 80.375, 82.3125]
[7.0625, 60.3125, 55.8125]
[7.0625, 60.3125, 55.8125]
[0.3125, 42.4375, 30.4375]
[0.3125, 42.4375, 30.4375]
[-9.6875, 22.3125, 0.4375]
[-9.6875, 22.3125, 0.4375]
[-25.0625, 3.1875, -28.375]
[-25.0625, 3.1875, -28.375]
[-33.5625, -12.375, -61.5]
[-33.5625, -12.375, -61.5]
[-35.625, -26.8125, -92.0625]
[-35.625, -26.8125, -92.0625]
[-32.3125, -41.1875, -122.5]
[-32.3125, -41.1875, -122.5]
[-33.75, -57.75, -155.75]
[-33.75, -57.75, -155.75]
[-50.3125, -72.25, -192.375]
[-50.3125, -72.25, -192.375]
[-74.5625, -77.1875, -224.9375]
[-74.5625, -77.1875, -224.9375]
[-88.75, -73.3125, -239.875]
[-88.75, -73.3125, -239.875]
[-107.375, -66.875, -246.25]
[-107.375, -66.875, -246.25]
[-138.75, -63.125, -243.5]
[-141.3125, -58.625, -235.375]
[-141.3125, -58.625, -235.375]
[-141.3125, -58.625, -235.375]
[-64.125, -14.0625, -230.3125]
[-64.125, -14.0625, -230.3125]
[37.875, -0.1875, -175.375]
[37.875, -0.1875, -175.375]
[62.625, -10.875, -131.0]
[62.625, -10.875, -131.0]
[-36.25, -15.625, -75.9375]
[-101.25, -6.0625, -31.375]
[-101.25, -6.0625, -31.375]
[-41.3125, 8.125, -12.1875]
[-41.3125, 8.125, -12.1875]
[-41.3125, 8.125, -12.1875]
[25.8125, 13.0625, 5.4375]
[22.3125, 8.75, 21.4375]
[22.3125, 8.75, 21.4375]
[-5.8125, 2.875, 29.0625]
[-5.8125, 2.875, 29.0625]
[-4.5625, -0.6875, 26.4375]
[-4.5625, -0.6875, 26.4375]
[13.375, -1.5625, 19.625]
[13.375, -1.5625, 19.625]
[22.25, -3.5, 14.125]
[22.25, -3.5, 14.125]
[14.5, -5.8125, 11.25]
[14.5, -5.8125, 11.25]
[8.25, -5.375, 8.8125]
[8.25, -5.375, 8.8125]
[11.3125, -5.5625, 7.3125]
[11.3125, -5.5625, 7.3125]
[12.5, -6.0625, 6.875]
[12.5, -6.0625, 6.875]
[10.4375, -7.3125, 11.0625]
[10.4375, -7.3125, 11.0625]
[13.375, -9.0625, 16.875]
[13.375, -9.0625, 16.875]
[23.5, -11.0, 22.3125]
[23.5, -11.0, 22.3125]
[29.375, -13.375, 30.375]
[29.375, -13.375, 30.375]
[34.8125, -15.8125, 39.0]
[34.8125, -15.8125, 39.0]
[34.8125, -15.8125, 39.0]
[40.0, -21.25, 47.75]
[49.875, -29.625, 51.0625]
[49.875, -29.625, 51.0625]
[65.625, -35.25, 48.125]
[72.3125, -44.625, 45.875]
[72.3125, -44.625, 45.875]
[72.3125, -44.625, 45.875]
[72.3125, -44.625, 45.875]
[79.6875, -65.3125, 41.0]
[79.6875, -65.3125, 41.0]
[71.0625, -76.875, 39.375]
[71.0625, -76.875, 39.375]
[62.9375, -86.875, 37.875]
[62.9375, -86.875, 37.875]
[62.9375, -86.875, 37.875]
[57.0625, -92.875, 36.0625]
[50.0, -97.6875, 32.0625]
[50.0, -97.6875, 32.0625]
[47.3125, -102.0, 25.0625]
[47.3125, -102.0, 25.0625]
[35.1875, -109.6875, 21.0]
[35.1875, -109.6875, 21.0]
[11.1875, -113.625, 15.1875]
[11.1875, -113.625, 15.1875]
[-3.5625, -112.1875, 7.125]
[-3.5625, -112.1875, 7.125]
[-8.9375, -106.6875, 1.625]
[-8.9375, -106.6875, 1.625]
[-12.5625, -96.6875, -3.875]
[-12.5625, -96.6875, -3.875]
[-32.5, -91.8125, -10.25]
[-32.5, -91.8125, -10.25]
[-32.5, -91.8125, -10.25]
[-43.75, -85.375, -14.375]
[-42.125, -72.3125, -14.75]
[-42.125, -72.3125, -14.75]
[-45.8125, -60.0625, -14.9375]
[-45.8125, -60.0625, -14.9375]
[-55.3125, -46.1875, -14.125]
[-55.1875, -33.125, -16.5625]
[-55.1875, -33.125, -16.5625]
[-52.9375, -20.1875, -19.6875]
[-52.9375, -20.1875, -19.6875]
[-59.9375, -12.3125, -19.0625]
[-59.9375, -12.3125, -19.0625]
[-61.9375, -6.5, -15.125]
[-61.9375, -6.5, -15.125]
[-49.8125, 0.875, -12.5]
[-49.8125, 0.875, -12.5]
[-43.875, 5.3125, -10.5]
[-43.875, 5.3125, -10.5]
[-44.6875, 11.375, -8.0]
[-44.6875, 11.375, -8.0]
[-44.9375, 21.875, -5.9375]
[-44.9375, 21.875, -5.9375]
[-35.5625, 29.75, -4.0]
[-35.5625, 29.75, -4.0]
[-35.5625, 29.75, -4.0]
[-35.5625, 29.75, -4.0]
[-29.625, 24.5, -2.0625]
[-29.625, 24.5, -2.0625]
[-27.75, 18.625, -2.1875]
[-27.75, 18.625, -2.1875]
[-27.75, 18.625, -2.1875]
[-24.1875, 14.6875, -1.1875]
[-17.0625, 13.3125, 0.0]
[-17.0625, 13.3125, 0.0]
[-10.9375, 12.4375, 0.0625]
[-10.9375, 12.4375, 0.0625]
[-6.5, 6.5625, -0.5]
[-6.5, 6.5625, -0.5]
[1.125, -0.625, -0.6875]
[1.125, -0.625, -0.6875]
[11.6875, -5.4375, 0.75]
[11.6875, -5.4375, 0.75]
[19.125, -8.875, 2.25]
[23.0, -15.6875, 2.0625]
[23.0, -15.6875, 2.0625]
[23.0, -15.6875, 2.0625]
[31.375, -21.875, 1.8125]
[31.375, -21.875, 1.8125]
[42.0, -26.4375, 2.5]
[42.0, -26.4375, 2.5]
[50.8125, -29.0625, 2.5625]
[50.8125, -29.0625, 2.5625]
[52.3125, -30.625, 2.625]
[51.0, -32.0625, 1.0625]
[51.0, -32.0625, 1.0625]
[51.0, -32.0625, 1.0625]
[51.0, -32.0625, 1.0625]
[57.25, -30.9375, 1.125]
[69.3125, -16.4375, 7.4375]
[69.3125, -16.4375, 7.4375]
[74.5, 12.625, 15.4375]
[74.5, 12.625, 15.4375]
[82.4375, 50.75, 20.5625]
[82.4375, 50.75, 20.5625]
[79.6875, 83.3125, 27.8125]
[79.6875, 83.3125, 27.8125]
[77.0, 113.0625, 39.125]
[77.0, 113.0625, 39.125]
[76.375, 133.25, 52.8125]
[76.375, 133.25, 52.8125]
[58.4375, 152.0625, 71.125]
[58.4375, 152.0625, 71.125]
[45.1875, 180.75, 100.9375]
[45.1875, 180.75, 100.9375]
[55.875, 205.75, 128.0625]
[55.875, 205.75, 128.0625]
[51.5625, 223.5, 147.0]
[51.5625, 223.5, 147.0]
[48.8125, 224.375, 160.5]
[48.8125, 224.375, 160.5]
[35.5625, 214.375, 170.875]
[35.5625, 214.375, 170.875]
[42.6875, 206.25, 181.625]
[43.5, 195.1875, 178.375]
[43.5, 195.1875, 178.375]
[43.5, 195.1875, 178.375]
[44.0625, 173.75, 163.4375]
[44.0625, 173.75, 163.4375]
[37.5625, 149.3125, 140.5]
[28.1875, 124.5625, 116.875]
[28.1875, 124.5625, 116.875]
[28.1875, 124.5625, 116.875]
[4.125, 100.5625, 90.9375]
[4.125, 100.5625, 90.9375]
[-2.0, 79.25, 65.1875]
[-8.125, 59.25, 38.375]
[-8.125, 59.25, 38.375]
[-7.625, 43.75, 10.0]
[-7.625, 43.75, 10.0]
[-7.625, 43.75, 10.0]
[-9.3125, 27.3125, -19.75]
[-24.4375, 10.625, -52.25]
[-24.4375, 10.625, -52.25]
[-32.625, -2.5, -84.5625]
[-32.625, -2.5, -84.5625]
[-32.625, -2.5, -84.5625]
[-30.875, -16.0625, -112.125]
[-28.4375, -31.8125, -141.375]
[-28.4375, -31.8125, -141.375]
[-28.4375, -31.8125, -141.375]
[-36.8125, -46.75, -176.5]
[-36.8125, -46.75, -176.5]
[-57.875, -59.9375, -214.0]
[-86.25, -70.5, -242.1875]
[-86.25, -70.5, -242.1875]
[-108.5, -72.8125, -257.625]
[-108.5, -72.8125, -257.625]
[-108.5, -72.8125, -257.625]
[-123.375, -70.125, -269.375]
[-133.625, -66.3125, -260.75]
[-133.625, -66.3125, -260.75]
[-101.1875, -60.125, -238.5]
[-101.1875, -60.125, -238.5]
[-101.1875, -60.125, -238.5]
[-10.625, -38.9375, -201.0]
[17.625, -32.625, -144.0]
[17.625, -32.625, -144.0]
[28.5625, -26.875, -92.3125]
[28.5625, -26.875, -92.3125]
[-17.5625, -16.5, -47.5]
[-17.5625, -16.5, -47.5]
[-29.9375, -5.25, -16.9375]
[-29.9375, -5.25, -16.9375]
[9.75, 5.3125, 2.125]
[9.75, 5.3125, 2.125]
[26.5, 7.375, 17.25]
[26.5, 7.375, 17.25]
[12.1875, 4.0625, 24.625]
[-1.875, 2.5625, 22.9375]
[-1.875, 2.5625, 22.9375]
[-1.875, 2.5625, 22.9375]
[3.875, 1.9375, 16.5625]
[3.875, 1.9375, 16.5625]
[12.5625, 0.0625, 10.6875]
[12.5625, 0.0625, 10.6875]
[11.8125, -2.3125, 8.875]
[11.8125, -2.3125, 8.875]
[12.3125, -1.75, 7.6875]
[12.3125, -1.75, 7.6875]
[8.3125, -1.1875, 6.0]
[8.3125, -1.1875, 6.0]
[2.4375, -1.5625, 3.6875]
[2.4375, -1.5625, 3.6875]
[7.375, -3.1875, 4.3125]
[7.375, -3.1875, 4.3125]
[11.1875, -4.375, 6.875]
[9.9375, -5.8125, 9.1875]
[9.9375, -5.8125, 9.1875]
[8.5, -6.5625, 13.5]
[8.5, -6.5625, 13.5]
[17.5625, -7.375, 20.125]
[17.5625, -7.375, 20.125]
[27.9375, -8.625, 30.1875]
[27.9375, -8.625, 30.1875]
[38.125, -15.625, 38.125]
[38.125, -15.625, 38.125]
[47.875, -25.0625, 44.125]
[47.875, -25.0625, 44.125]
[55.9375, -38.3125, 46.25]
[61.8125, -59.3125, 47.5]
[61.8125, -59.3125, 47.5]
[61.8125, -59.3125, 47.5]
[74.25, -98.0, 38.5]
[74.25, -98.0, 38.5]
[82.3125, -112.625, 34.0]
[82.3125, -112.625, 34.0]
[80.9375, -121.25, 30.875]
[56.8125, -125.125, 23.375]
[56.8125, -125.125, 23.375]
[56.8125, -125.125, 23.375]
[30.875, -127.375, 17.5625]
[30.875, -127.375, 17.5625]
[30.875, -127.375, 17.5625]
[20.9375, -126.6875, 11.0]
[13.875, -123.125, 2.8125]
[13.875, -123.125, 2.8125]
[-2.1875, -118.1875, -2.6875]
[-2.1875, -118.1875, -2.6875]
[-15.25, -110.8125, -7.9375]
[-15.25, -110.8125, -7.9375]
[-23.75, -104.125, -11.625]
[-23.75, -104.125, -11.625]
[-29.8125, -94.5, -15.8125]
[-29.8125, -94.5, -15.8125]
[-34.6875, -82.9375, -19.4375]
[-34.6875, -82.9375, -19.4375]
[-40.4375, -69.0625, -21.875]
[-40.4375, -69.0625, -21.875]
[-48.5, -54.875, -21.9375]
[-48.5, -54.875, -21.9375]
[-55.75, -42.0625, -21.125]
[-55.75, -42.0625, -21.125]
[-57.75, -31.6875, -19.3125]
[-54.0625, -20.25, -20.3125]
[-54.0625, -20.25, -20.3125]
[-54.0625, -20.25, -20.3125]
[-53.1875, -9.625, -21.5625]
[-53.1875, -9.625, -21.5625]
[-42.625, -6.0, -19.875]
[-42.625, -6.0, -19.875]
[-33.0625, -8.4375, -16.75]
[-33.0625, -8.4375, -16.75]
[-33.0625, -8.4375, -16.75]
[-35.9375, -9.25, -15.125]
[-34.875, -3.0625, -11.875]
[-34.875, -3.0625, -11.875]
[-31.625, 2.3125, -9.5625]
[-31.625, 2.3125, -9.5625]
[-27.25, 4.75, -4.375]
[-27.25, 4.75, -4.375]
[-22.625, 7.9375, -0.4375]
[-22.625, 7.9375, -0.4375]
[-22.0, 8.0, 2.375]
[-22.0, 8.0, 2.375]
[-17.4375, 6.3125, 2.1875]
[-17.4375, 6.3125, 2.1875]
[-13.0625, 4.0, 0.0625]
[-13.0625, 4.0, 0.0625]
[-8.0, 2.1875, -1.25]
[-8.0, 2.1875, -1.25]
[-8.0, 1.25, -0.875]
[-8.0, 1.25, -0.875]
[-3.375, 1.375, -0.875]
[-3.375, 1.375, -0.875]
[0.4375, -0.4375, 0.125]
[0.4375, -0.4375, 0.125]
[3.3125, -3.8125, -0.3125]
[3.3125, -3.8125, -0.3125]
[12.375, -6.3125, 1.3125]
[12.375, -6.3125, 1.3125]
[17.375, -9.25, 2.8125]
[17.375, -9.25, 2.8125]
[18.375, -12.375, 1.6875]
[18.375, -12.375, 1.6875]
[22.1875, -16.625, 0.0625]
[22.1875, -16.625, 0.0625]
[25.875, -20.4375, -0.0625]
[25.875, -20.4375, -0.0625]
[33.0, -20.8125, -0.375]
[33.0, -20.8125, -0.375]
[40.8125, -19.5, -2.3125]
[42.3125, -18.0625, -2.125]
[42.3125, -18.0625, -2.125]
[45.625, -13.5, -1.0]
[45.625, -13.5, -1.0]
[57.0, 5.875, 3.75]
[57.0, 5.875, 3.75]
[57.0, 5.875, 3.75]
[72.4375, 35.3125, 10.0625]
[79.4375, 65.875, 19.25]
[79.4375, 65.875, 19.25]
[80.1875, 87.6875, 27.375]
[80.1875, 87.6875, 27.375]
[80.1875, 87.6875, 27.375]
[77.875, 107.8125, 36.625]
[77.875, 107.8125, 36.625]
[83.0, 126.9375, 46.8125]
[77.9375, 147.3125, 64.0]
[77.9375, 147.3125, 64.0]
[77.9375, 147.3125, 64.0]
[74.3125, 169.25, 87.0625]
[69.375, 186.75, 107.75]
[69.375, 186.75, 107.75]
[61.8125, 194.5625, 127.9375]
[61.8125, 194.5625, 127.9375]
[61.8125, 194.5625, 127.9375]
[61.6875, 192.375, 146.25]
[61.6875, 192.375, 146.25]
[60.3125, 190.4375, 159.625]
[60.3125, 190.4375, 159.625]
[63.25, 186.125, 166.3125]
[67.5625, 184.625, 165.75]
[67.5625, 184.625, 165.75]
[63.6875, 170.4375, 156.0625]
[63.6875, 170.4375, 156.0625]
[63.6875, 170.4375, 156.0625]
[50.1875, 150.4375, 146.25]
[28.25, 129.6875, 130.25]
[28.25, 129.6875, 130.25]
[8.5625, 107.9375, 107.0625]
[8.5625, 107.9375, 107.0625]
[4.875, 89.4375, 83.9375]
[4.875, 89.4375, 83.9375]
[-0.0625, 68.875, 56.125]
[-0.0625, 68.875, 56.125]
[-9.3125, 48.25, 33.875]
[-9.3125, 48.25, 33.875]
[-8.75, 31.4375, 10.3125]
[-8.75, 31.4375, 10.3125]
[-12.1875, 14.0, -20.8125]
[-12.1875, 14.0, -20.8125]
[-21.0, -2.5625, -50.9375]
[-21.0, -2.5625, -50.9375]
[-24.0, -16.0625, -75.375]
[-24.0, -16.0625, -75.375]
[-25.6875, -31.8125, -101.375]
[-25.6875, -31.8125, -101.375]
[-31.125, -56.4375, -131.375]
[-31.125, -56.4375, -131.375]
[-35.75, -74.5, -171.5]
[-35.75, -74.5, -171.5]
[-35.1875, -88.125, -213.875]
[-35.1875, -88.125, -213.875]
[-35.1875, -88.125, -213.875]
[-44.125, -101.8125, -245.4375]
[-60.8125, -109.75, -258.875]
[-60.8125, -109.75, -258.875]
[-104.5625, -113.625, -253.9375]
[-104.5625, -113.625, -253.9375]
[-135.375, -101.25, -237.6875]
[-135.375, -101.25, -237.6875]
[-140.5, -64.5, -225.5]
[-140.5, -64.5, -225.5]
[-68.875, -42.5, -199.0]
[-68.875, -42.5, -199.0]
[-35.3125, -30.3125, -163.375]
[-35.3125, -30.3125, -163.375]
[52.25, -10.3125, -107.125]
[-2.375, -0.625, -63.1875]
[-2.375, -0.625, -63.1875]
[-2.375, -0.625, -63.1875]
[-78.75, -2.125, -35.625]
[-78.75, -2.125, -35.625]
[-41.5, 5.3125, -8.1875]
[6.25, 9.4375, 10.0]
[6.25, 9.4375, 10.0]
[6.25, 9.4375, 10.0]
[4.625, 4.8125, 18.0]
[4.625, 4.8125, 18.0]
[2.125, -0.8125, 17.5]
[10.0625, -2.875, 13.25]
[10.0625, -2.875, 13.25]
[10.0625, -2.875, 13.25]
[14.3125, -3.1875, 9.5625]
[12.4375, -3.75, 8.0625]
[12.4375, -3.75, 8.0625]
[12.4375, -3.75, 8.0625]
[13.8125, -2.375, 7.4375]
[13.8125, -2.375, 7.4375]
[18.75, -0.875, 8.3125]
[14.0, 0.1875, 9.5625]
[14.0, 0.1875, 9.5625]
[5.6875, 0.9375, 11.875]
[5.6875, 0.9375, 11.875]
[7.5, 1.125, 15.1875]
[7.5, 1.125, 15.1875]
[12.0, 2.1875, 19.125]
[12.0, 2.1875, 19.125]
[13.5625, 2.5625, 26.3125]
[13.5625, 2.5625, 26.3125]
[19.3125, 3.0625, 36.125]
[19.3125, 3.0625, 36.125]
[30.0, 3.1875, 47.1875]
[30.0, 3.1875, 47.1875]
[37.25, -0.5, 53.8125]
[43.1875, -5.875, 56.6875]
[43.1875, -5.875, 56.6875]
[43.1875, -5.875, 56.6875]
[54.0, -10.125, 58.875]
[54.0, -10.125, 58.875]
[60.1875, -20.25, 59.875]
[60.1875, -20.25, 59.875]
[58.8125, -32.5625, 55.875]
[58.8125, -32.5625, 55.875]
[52.375, -43.375, 50.8125]
[52.375, -43.375, 50.8125]
[41.875, -53.25, 40.9375]
[35.25, -63.4375, 29.625]
[35.25, -63.4375, 29.625]
[37.125, -72.5625, 21.9375]
[37.125, -72.5625, 21.9375]
[30.125, -85.625, 13.0625]
[30.125, -85.625, 13.0625]
[13.3125, -96.8125, 5.5]
[13.3125, -96.8125, 5.5]
[6.6875, -101.5625, -0.1875]
[9.0625, -104.1875, -4.5]
[9.0625, -104.1875, -4.5]
[9.0625, -104.1875, -4.5]
[-3.5625, -105.3125, -7.875]
[-3.5625, -105.3125, -7.875]
[-24.0, -105.4375, -11.75]
[-24.0, -105.4375, -11.75]
[-28.4375, -104.9375, -14.625]
[-28.4375, -104.9375, -14.625]
[-25.1875, -99.1875, -15.3125]
[-25.1875, -99.1875, -15.3125]
[-24.125, -88.6875, -18.0]
[-24.125, -88.6875, -18.0]
[-33.0625, -80.5, -24.625]
[-33.0625, -80.5, -24.625]
[-46.0625, -76.0, -31.8125]
[-46.0625, -76.0, -31.8125]
[-46.0625, -76.0, -31.8125]
[-54.0, -69.75, -36.9375]
[-52.5625, -58.375, -36.625]
[-52.5625, -58.375, -36.625]
