[-6.875, 9.0625, 4.25]
[9.9375, -2.3125, 7.6875]
[10.875, -3.5, 10.3125]
[10.875, -3.5, 10.3125]
[8.1875, -4.125, 8.0625]
[6.3125, -5.6875, 6.3125]
[6.3125, -5.6875, 6.3125]
[6.3125, -5.6875, 6.3125]
[4.125, -7.75, 2.8125]
[6.875, -8.625, 1.9375]
[6.875, -8.625, 1.9375]
[6.125, -9.9375, 3.4375]
[6.125, -9.9375, 3.4375]
[5.0, -11.1875, 3.3125]
[13.25, -10.25, 3.4375]
[13.25, -10.25, 3.4375]
[13.25, -10.25, 3.4375]
[22.5, -7.1875, 5.5625]
[22.5, -7.1875, 5.5625]
[23.1875, -3.375, 8.3125]
[23.1875, -3.375, 8.3125]
[19.25, -1.0625, 12.375]
[19.25, -1.0625, 12.375]
[14.0625, 0.875, 13.9375]
[14.0625, 0.875, 13.9375]
[8.9375, 3.375, 15.8125]
[12.0, 9.5625, 22.0]
[12.0, 9.5625, 22.0]
[12.0, 9.5625, 22.0]
[13.9375, 20.375, 29.8125]
[11.6875, 35.5625, 39.1875]
[11.6875, 35.5625, 39.1875]
[15.5, 56.0625, 46.6875]
[20.1875, 67.875, 59.75]
[20.1875, 67.875, 59.75]
[20.1875, 67.875, 59.75]
[18.875, 73.4375, 79.75]
[18.875, 73.4375, 79.75]
[23.125, 84.625, 95.6875]
[33.9375, 92.625, 104.5]
[33.9375, 92.625, 104.5]
[33.8125, 100.375, 111.5625]
[33.8125, 100.375, 111.5625]
[49.0, 106.75, 114.25]
[49.0, 106.75, 114.25]
[49.5625, 111.5625, 124.5625]
[49.5625, 111.5625, 124.5625]
[41.4375, 110.5625, 135.0625]
[41.4375, 110.5625, 135.0625]
[34.5625, 102.4375, 141.8125]
[34.5625, 102.4375, 141.8125]
[30.1875, 100.3125, 145.0625]
[30.1875, 100.3125, 145.0625]
[44.875, 99.625, 147.625]
[44.875, 99.625, 147.625]
[48.875, 100.375, 147.5625]
[48.875, 100.375, 147.5625]
[39.5, 95.875, 145.3125]
[39.5, 95.875, 145.3125]
[30.75, 90.0625, 143.9375]
[30.75, 90.0625, 143.9375]
[17.3125, 83.8125, 139.25]
[17.3125, 83.8125, 139.25]
[7.6875, 77.75, 135.375]
[7.6875, 77.75, 135.375]
[9.125, 74.625, 131.1875]
[9.125, 74.625, 131.1875]
[21.1875, 77.0625, 119.25]
[21.1875, 77.0625, 119.25]
[15.0625, 67.0625, 115.125]
[15.0625, 67.0625, 115.125]
[15.0625, 67.0625, 115.125]
[-1.375, 55.75, 112.875]
[-9.8125, 48.6875, 106.1875]
[-9.8125, 48.6875, 106.1875]
[-21.0625, 39.625, 102.8125]
[-21.0625, 39.625, 102.8125]
[-24.0625, 27.4375, 96.9375]
[-24.0625, 27.4375, 96.9375]
[-12.8125, 18.3125, 89.9375]
[-12.8125, 18.3125, 89.9375]
[-8.1875, 15.875, 82.3125]
[-8.1875, 15.875, 82.3125]
[-8.125, 16.875, 79.0]
[-8.125, 16.875, 79.0]
[-8.8125, 23.125, 60.3125]
[-8.8125, 23.125, 60.3125]
[-35.3125, 20.4375, 31.25]
[-35.3125, 20.4375, 31.25]
[-23.125, 9.75, 22.125]
[-23.125, 9.75, 22.125]
[-11.625, 11.9375, 15.5625]
[-11.625, 11.9375, 15.5625]
[-18.1875, 1.75, 40.9375]
[-11.1875, -4.4375, 72.25]
[-11.1875, -4.4375, 72.25]
[-11.1875, -4.4375, 72.25]
[40.875, -16.25, 113.75]
[133.0, -10.75, 103.0625]
[133.0, -10.75, 103.0625]
[133.0, -10.75, 103.0625]
[43.5, -21.5, 52.6875]
[-54.9375, -33.25, 27.375]
[-54.9375, -33.25, 27.375]
[-13.1875, -28.9375, 16.625]
[-13.1875, -28.9375, 16.625]
[48.125, -10.0, 10.125]
[48.125, -10.0, 10.125]
[25.1875, -11.25, -8.0]
[25.1875, -11.25, -8.0]
[-15.0625, -22.25, -17.25]
[-15.0625, -22.25, -17.25]
[-17.75, -20.1875, -17.0]
[8.625, -6.0, -14.375]
[8.625, -6.0, -14.375]
[20.625, 0.0, -13.875]
[20.625, 0.0, -13.875]
[6.5, -5.25, -16.125]
[6.5, -5.25, -16.125]
[6.5, -5.25, -16.125]
[-10.25, -11.0, -14.375]
[-10.25, -11.0, -14.375]
[-7.3125, -8.625, -14.4375]
[8.5, -1.1875, -17.4375]
[8.5, -1.1875, -17.4375]
[16.75, 1.5, -21.5]
[14.6875, -3.375, -29.5]
[14.6875, -3.375, -29.5]
[14.6875, -3.375, -29.5]
[9.0, -13.6875, -36.5625]
[9.0, -13.6875, -36.5625]
[8.0, -19.5, -42.625]
[8.0, -19.5, -42.625]
[16.875, -21.5625, -49.625]
[16.875, -21.5625, -49.625]
[23.4375, -30.3125, -61.625]
[23.4375, -30.3125, -61.625]
[23.4375, -50.25, -74.6875]
[23.4375, -50.25, -74.6875]
[19.125, -80.4375, -89.75]
[19.125, -80.4375, -89.75]
[15.1875, -109.625, -102.1875]
[15.1875, -109.625, -102.1875]
[2.875, -136.9375, -119.125]
[2.875, -136.9375, -119.125]
[-8.0, -157.1875, -136.3125]
[-8.0, -157.1875, -136.3125]
[-15.4375, -171.625, -147.0]
[-23.375, -178.0, -153.3125]
[-23.375, -178.0, -153.3125]
[-30.9375, -178.125, -157.1875]
[-30.9375, -178.125, -157.1875]
[-36.625, -175.4375, -163.8125]
[-36.625, -175.4375, -163.8125]
[-51.125, -171.4375, -174.75]
[-51.125, -171.4375, -174.75]
[-51.125, -171.4375, -174.75]
[-60.9375, -164.5625, -180.4375]
[-64.4375, -162.1875, -170.9375]
[-64.4375, -162.1875, -170.9375]
[-69.6875, -157.125, -155.625]
[-69.6875, -157.125, -155.625]
[-64.5, -139.8125, -146.9375]
[-58.875, -120.25, -145.6875]
[-58.875, -120.25, -145.6875]
[-58.875, -120.25, -145.6875]
[-76.75, -106.4375, -134.4375]
[-93.3125, -92.5625, -110.3125]
[-93.3125, -92.5625, -110.3125]
[-85.0625, -70.375, -99.0625]
[-85.0625, -70.375, -99.0625]
[-70.3125, -45.0625, -90.75]
[-70.3125, -45.0625, -90.75]
[-70.3125, -45.0625, -90.75]
[-66.8125, -35.1875, -72.1875]
[-87.8125, -30.1875, -57.625]
[-87.8125, -30.1875, -57.625]
[-88.3125, -19.0, -42.0]
[-88.3125, -19.0, -42.0]
[-70.625, -7.875, -29.1875]
[-70.625, -7.875, -29.1875]
[-43.8125, -1.875, -19.8125]
[-43.8125, -1.875, -19.8125]
[-26.625, -2.8125, -13.5625]
[-26.625, -2.8125, -13.5625]
[-24.9375, -4.0625, -9.8125]
[-24.9375, -4.0625, -9.8125]
[-27.4375, -1.8125, -9.8125]
[-27.4375, -1.8125, -9.8125]
[-21.9375, 2.0625, -8.625]
[-21.9375, 2.0625, -8.625]
[-16.75, 6.375, -6.4375]
[-16.75, 6.375, -6.4375]
[-21.1875, 14.6875, -5.25]
[-21.1875, 14.6875, -5.25]
[-32.0, 21.375, -5.625]
[-32.0, 21.375, -5.625]
[-39.9375, 21.5625, -5.5625]
[-39.9375, 21.5625, -5.5625]
[-30.75, 18.5625, -3.25]
[-30.75, 18.5625, -3.25]
[-13.4375, 16.0, -2.125]
[-13.4375, 16.0, -2.125]
[-13.625, 10.9375, -0.125]
[-21.5, 7.0, 2.875]
[-21.5, 7.0, 2.875]
[-21.5, 7.0, 2.875]
[-19.5, 7.375, 3.625]
[-19.5, 7.375, 3.625]
[-11.0, 6.375, 1.375]
[-7.4375, 5.125, -0.8125]
[-7.4375, 5.125, -0.8125]
[-7.4375, 5.125, -0.8125]
[-4.1875, 5.25, 0.625]
[-3.375, 2.6875, 5.125]
[-3.375, 2.6875, 5.125]
[3.0625, 2.3125, 7.4375]
[3.0625, 2.3125, 7.4375]
[9.0625, 4.875, 8.6875]
[9.0625, 4.875, 8.6875]
[9.0625, 4.875, 8.6875]
[7.5625, 10.5625, 10.25]
[4.4375, 14.3125, 13.625]
[4.4375, 14.3125, 13.625]
[8.125, 16.125, 19.25]
[8.125, 16.125, 19.25]
[16.8125, 20.375, 26.0]
[16.8125, 20.375, 26.0]
[32.0, 34.3125, 33.5625]
[32.0, 34.3125, 33.5625]
[58.0625, 52.625, 38.3125]
[58.0625, 52.625, 38.3125]
[58.0625, 52.625, 38.3125]
[65.9375, 70.125, 45.9375]
[67.25, 86.5625, 60.4375]
[67.25, 86.5625, 60.4375]
[71.5625, 100.875, 76.625]
[71.5625, 100.875, 76.625]
[65.3125, 113.5, 87.5]
[65.3125, 113.5, 87.5]
[66.4375, 126.5, 94.4375]
[66.4375, 126.5, 94.4375]
[72.9375, 135.25, 105.6875]
[72.9375, 135.25, 105.6875]
[77.3125, 140.1875, 114.75]
[77.3125, 140.1875, 114.75]
[73.25, 139.875, 120.25]
[73.25, 139.875, 120.25]
[61.375, 136.6875, 127.3125]
[61.375, 136.6875, 127.3125]
[42.5, 133.625, 129.8125]
[42.5, 133.625, 129.8125]
[37.9375, 129.875, 130.4375]
[37.9375, 129.875, 130.4375]
[35.875, 130.0, 131.375]
[35.875, 130.0, 131.375]
[19.6875, 125.0, 134.6875]
[19.6875, 125.0, 134.6875]
[2.25, 117.3125, 135.4375]
[2.25, 117.3125, 135.4375]
[2.25, 117.3125, 135.4375]
[-1.6875, 111.9375, 133.75]
[-0.6875, 104.875, 134.1875]
[-0.6875, 104.875, 134.1875]
[-9.125, 95.4375, 136.75]
[-9.125, 95.4375, 136.75]
[-14.875, 85.625, 133.875]
[-14.875, 85.625, 133.875]
[-16.5625, 73.5, 129.125]
[-16.5625, 73.5, 129.125]
[-17.3125, 61.4375, 124.125]
[-17.3125, 61.4375, 124.125]
[-18.4375, 52.1875, 117.875]
[-18.4375, 52.1875, 117.875]
[-20.5, 40.9375, 112.625]
[-20.5, 40.9375, 112.625]
[-19.6875, 29.875, 104.375]
[-19.6875, 29.875, 104.375]
[-15.0, 18.75, 93.125]
[-15.0, 18.75, 93.125]
[-9.25, 14.8125, 84.5]
[-9.25, 14.8125, 84.5]
[-18.9375, 14.5625, 62.8125]
[-18.9375, 14.5625, 62.8125]
[-34.75, 9.4375, 31.875]
[-34.75, 9.4375, 31.875]
[-34.75, 9.4375, 31.875]
[-43.375, 2.25, 6.125]
[-59.1875, -5.9375, -4.0625]
[-59.1875, -5.9375, -4.0625]
[-52.0, -26.4375, 14.8125]
[-52.0, -26.4375, 14.8125]
[-9.3125, -35.125, 52.0]
[-9.3125, -35.125, 52.0]
[123.9375, -39.0625, 76.0]
[123.9375, -39.0625, 76.0]
[69.3125, -35.9375, 22.75]
[69.3125, -35.9375, 22.75]
[-57.25, -38.0, -20.9375]
[-57.25, -38.0, -20.9375]
[-26.375, -34.625, -19.6875]
[-26.375, -34.625, -19.6875]
[41.1875, -9.4375, -14.375]
[41.1875, -9.4375, -14.375]
[16.0625, -1.25, -27.625]
[16.0625, -1.25, -27.625]
[-16.75, -8.0625, -30.3125]
[-16.75, -8.0625, -30.3125]
[-23.375, -6.8125, -20.0]
[-23.375, -6.8125, -20.0]
[4.875, 6.0, -10.25]
[4.875, 6.0, -10.25]
[23.9375, 10.5625, -9.625]
[23.9375, 10.5625, -9.625]
[22.25, 1.4375, -8.5]
[22.25, 1.4375, -8.5]
[3.3125, -8.0, -7.5]
[3.3125, -8.0, -7.5]
[-9.6875, -8.625, -5.1875]
[-9.6875, -8.625, -5.1875]
[4.9375, -3.5, -6.9375]
[23.6875, 0.25, -13.6875]
[23.6875, 0.25, -13.6875]
[22.0, -3.5625, -21.0625]
[22.0, -3.5625, -21.0625]
[4.3125, -10.9375, -26.125]
[4.3125, -10.9375, -26.125]
[-15.8125, -16.3125, -36.6875]
[-15.8125, -16.3125, -36.6875]
[-6.5, -20.875, -46.9375]
[22.875, -28.3125, -59.5625]
[22.875, -28.3125, -59.5625]
[22.875, -28.3125, -59.5625]
[42.4375, -49.4375, -74.5]
[42.4375, -49.4375, -74.5]
[36.8125, -78.875, -99.875]
[36.8125, -78.875, -99.875]
[12.8125, -111.625, -122.625]
[-7.8125, -139.9375, -137.375]
[-7.8125, -139.9375, -137.375]
[-7.8125, -139.9375, -137.375]
[-16.6875, -155.8125, -148.875]
[-16.6875, -155.8125, -148.875]
[-14.75, -164.8125, -154.0]
[-14.75, -164.8125, -154.0]
[-15.375, -170.375, -158.625]
[-31.4375, -176.25, -163.4375]
[-31.4375, -176.25, -163.4375]
[-65.125, -176.6875, -158.5625]
[-65.125, -176.6875, -158.5625]
[-84.0, -162.5625, -151.0]
[-84.0, -162.5625, -151.0]
[-84.0, -162.5625, -151.0]
[-88.6875, -144.75, -149.75]
[-82.0, -124.25, -149.25]
[-82.0, -124.25, -149.25]
[-82.0, -124.25, -149.25]
[-82.0, -124.25, -149.25]
[-84.0625, -100.0, -128.0]
[-84.0625, -100.0, -128.0]
[-80.625, -87.125, -116.0625]
[-80.625, -87.125, -116.0625]
[-84.3125, -75.3125, -107.9375]
[-84.3125, -75.3125, -107.9375]
[-90.625, -65.125, -99.875]
[-90.625, -65.125, -99.875]
[-93.4375, -53.25, -88.3125]
[-89.0, -41.125, -72.375]
[-89.0, -41.125, -72.375]
[-89.0, -41.125, -72.375]
[-85.125, -28.5625, -61.875]
[-85.125, -28.5625, -61.875]
[-81.875, -24.0, -49.625]
[-81.875, -24.0, -49.625]
[-81.0625, -28.25, -35.5]
[-72.5, -27.9375, -26.75]
[-72.5, -27.9375, -26.75]
[-72.5, -27.9375, -26.75]
[-42.125, -17.125, -19.875]
[-42.125, -17.125, -19.875]
[-15.0625, 2.25, -14.0]
[-15.0625, 2.25, -14.0]
[-0.3125, 35.1875, -4.0]
[-0.3125, 35.1875, -4.0]
[2.25, 52.5625, -6.875]
[-28.4375, 38.0, -18.3125]
[-28.4375, 38.0, -18.3125]
[-37.4375, 19.375, -18.625]
[-37.4375, 19.375, -18.625]
[-37.4375, 19.375, -18.625]
[-16.8125, 10.9375, -16.125]
[4.625, 9.6875, 0.1875]
[4.625, 9.6875, 0.1875]
[9.5, 10.125, 9.1875]
[9.5, 10.125, 9.1875]
[0.6875, 2.8125, 7.375]
[0.6875, 2.8125, 7.375]
[-3.3125, -2.9375, 3.375]
[-3.3125, -2.9375, 3.375]
[2.0625, -4.4375, -0.9375]
[2.0625, -4.4375, -0.9375]
[4.375, -5.3125, -1.0]
[2.5625, -7.25, 1.3125]
[2.5625, -7.25, 1.3125]
[2.5625, -7.25, 1.3125]
[2.6875, -7.25, 4.75]
[2.6875, -7.25, 4.75]
[10.6875, -4.6875, 9.0]
[10.6875, -4.6875, 9.0]
[17.5, -3.0625, 11.125]
[17.5, -3.0625, 11.125]
[15.8125, -2.8125, 11.625]
[15.8125, -2.8125, 11.625]
[14.3125, -0.6875, 10.0]
[14.3125, -0.6875, 10.0]
[15.5, 1.1875, 7.5625]
[15.3125, 0.75, 9.3125]
[15.3125, 0.75, 9.3125]
[15.3125, 0.75, 9.3125]
[15.3125, 0.75, 9.3125]
[23.5625, 1.1875, 13.4375]
[23.5625, 1.1875, 13.4375]
[37.875, 2.6875, 19.25]
[44.4375, 8.0625, 32.25]
[44.4375, 8.0625, 32.25]
[48.25, 18.4375, 42.9375]
[41.1875, 27.875, 54.6875]
[41.1875, 27.875, 54.6875]
[23.375, 46.6875, 76.125]
[23.375, 46.6875, 76.125]
[23.375, 46.6875, 76.125]
[53.25, 89.0, 100.9375]
[53.25, 89.0, 100.9375]
[45.6875, 98.125, 112.875]
[45.6875, 98.125, 112.875]
[43.1875, 112.3125, 119.125]
[43.1875, 112.3125, 119.125]
[49.25, 129.875, 129.5]
[49.25, 129.875, 129.5]
[57.75, 142.625, 137.3125]
[57.75, 142.625, 137.3125]
[56.5, 147.5625, 139.0]
[56.5, 147.5625, 139.0]
[46.6875, 142.9375, 139.9375]
[37.75, 135.8125, 143.5]
[37.75, 135.8125, 143.5]
[37.75, 135.8125, 143.5]
[41.125, 127.25, 144.1875]
[41.125, 127.25, 144.1875]
[49.75, 119.0, 139.125]
[55.5, 109.75, 127.5]
[55.5, 109.75, 127.5]
[55.5, 109.75, 127.5]
[58.5625, 98.1875, 115.8125]
[58.5625, 98.1875, 115.8125]
[58.5625, 98.1875, 115.8125]
[38.6875, 64.3125, 95.3125]
[38.6875, 64.3125, 95.3125]
[38.6875, 64.3125, 95.3125]
[25.9375, 53.5, 86.5625]
[25.9375, 53.5, 86.5625]
[18.0, 42.6875, 76.25]
[18.0, 42.6875, 76.25]
[22.75, 32.875, 68.6875]
[22.75, 32.875, 68.6875]
[23.25, 27.125, 64.0]
[23.25, 27.125, 64.0]
[11.5625, 21.5, 59.6875]
[11.5625, 21.5, 59.6875]
[-2.875, 15.5, 58.1875]
[-2.875, 15.5, 58.1875]
[-8.875, 12.9375, 55.6875]
[-8.875, 12.9375, 55.6875]
[-3.8125, 11.0, 53.5]
[-3.8125, 11.0, 53.5]
[-14.75, 5.9375, 48.5625]
[-35.25, 4.5625, 45.1875]
[-35.25, 4.5625, 45.1875]
[-35.25, 4.5625, 45.1875]
[-39.0, 13.6875, 25.25]
[-39.0, 13.6875, 25.25]
[-36.0625, 19.125, -6.25]
[-36.0625, 19.125, -6.25]
[-38.5625, 15.0625, -25.875]
[-38.5625, 15.0625, -25.875]
[-49.125, 6.5625, -22.5]
[-49.125, 6.5625, -22.5]
[-31.5, 5.6875, -1.8125]
[-31.5, 5.6875, -1.8125]
[-9.1875, 2.75, 37.625]
[-9.1875, 2.75, 37.625]
[76.625, -11.0625, 87.9375]
[108.1875, -10.5, 68.625]
[108.1875, -10.5, 68.625]
[-25.4375, -17.9375, 19.8125]
[-25.4375, -17.9375, 19.8125]
[-39.875, -25.9375, 20.9375]
[-39.875, -25.9375, 20.9375]
[27.4375, -8.125, 26.375]
[27.4375, -8.125, 26.375]
[34.875, 1.6875, 9.75]
[34.875, 1.6875, 9.75]
[-6.5625, -10.3125, -7.875]
[-6.5625, -10.3125, -7.875]
[-32.8125, -15.625, -0.8125]
[-32.8125, -15.625, -0.8125]
[-15.875, 0.0625, 2.8125]
[-15.875, 0.0625, 2.8125]
[37.875, 14.1875, 2.0]
[37.875, 14.1875, 2.0]
[32.9375, 4.0, -3.6875]
[-3.875, -12.0625, -5.875]
[-3.875, -12.0625, -5.875]
[-15.75, -16.125, -10.375]
[-15.75, -16.125, -10.375]
[-15.75, -16.125, -10.375]
[-4.375, -10.4375, -18.0625]
[5.0, -5.9375, -28.0]
[5.0, -5.9375, -28.0]
[8.8125, -11.625, -36.4375]
[8.8125, -11.625, -36.4375]
[1.4375, -25.875, -47.5625]
[1.4375, -25.875, -47.5625]
[-10.625, -53.5, -59.0625]
[-10.625, -53.5, -59.0625]
[-19.0, -90.4375, -73.9375]
[-19.0, -90.4375, -73.9375]
[-24.1875, -127.25, -86.3125]
[-32.3125, -162.25, -100.4375]
[-32.3125, -162.25, -100.4375]
[-32.3125, -162.25, -100.4375]
[-40.6875, -191.875, -118.375]
[-40.6875, -191.875, -118.375]
[-50.5625, -210.9375, -132.375]
[-50.5625, -210.9375, -132.375]
[-72.75, -217.5625, -142.0625]
[-101.375, -216.9375, -152.125]
[-101.375, -216.9375, -152.125]
[-104.3125, -207.5625, -167.5625]
[-104.3125, -207.5625, -167.5625]
[-87.25, -177.75, -174.25]
[-87.25, -177.75, -174.25]
[-87.25, -177.75, -174.25]
[-63.3125, -152.3125, -167.6875]
[-35.4375, -123.875, -170.5]
[-32.75, -107.0, -178.6875]
[-32.75, -107.0, -178.6875]
[-32.75, -107.0, -178.6875]
[-73.75, -104.3125, -171.75]
[-73.75, -104.3125, -171.75]
[-121.875, -92.125, -143.625]
[-121.875, -92.125, -143.625]
[-140.0625, -66.5625, -110.5625]
[-140.0625, -66.5625, -110.5625]
[-107.0, -29.375, -82.0625]
[-107.0, -29.375, -82.0625]
[-73.4375, -1.0, -73.25]
[-71.6875, 13.4375, -62.625]
[-71.6875, 13.4375, -62.625]
[-78.1875, 18.5625, -49.5]
[-78.1875, 18.5625, -49.5]
[-78.1875, 18.5625, -49.5]
[-78.8125, 21.5, -37.75]
[-78.8125, 21.5, -37.75]
[-75.5625, 27.9375, -27.1875]
[-65.875, 39.6875, -20.3125]
[-65.875, 39.6875, -20.3125]
[-56.875, 52.4375, -15.3125]
[-56.875, 52.4375, -15.3125]
[-24.9375, 57.25, -11.625]
[-24.9375, 57.25, -11.625]
[0.5, 48.5, -4.5625]
[0.5, 48.5, -4.5625]
[0.8125, 27.4375, 5.3125]
[0.8125, 27.4375, 5.3125]
[-3.1875, 8.0, 9.375]
[-3.1875, 8.0, 9.375]
[5.625, -4.375, 7.3125]
[5.625, -4.375, 7.3125]
[12.5, -13.5, 4.1875]
[12.5, -13.5, 4.1875]
[9.4375, -18.25, 2.3125]
[9.4375, -18.25, 2.3125]
[-3.8125, -17.875, 3.1875]
[-9.5, -9.5, 0.75]
[-9.5, -9.5, 0.75]
[-9.5, -9.5, 0.75]
[-6.3125, -3.4375, -1.5]
[-5.1875, -4.375, -0.6875]
[-5.1875, -4.375, -0.6875]
[-5.1875, -4.375, -0.6875]
[2.5, -2.75, 1.125]
[5.0625, 1.375, 3.875]
[5.0625, 1.375, 3.875]
[2.125, 1.625, 6.1875]
[2.125, 1.625, 6.1875]
[3.6875, -0.125, 7.4375]
[3.6875, -0.125, 7.4375]
[3.6875, -0.125, 7.4375]
[20.5625, -1.5, 5.9375]
[20.5625, -1.5, 5.9375]
[20.5625, -1.5, 5.9375]
[14.75, 0.1875, 6.75]
[14.75, 0.1875, 6.75]
[6.8125, 6.0, 8.0]
[6.8125, 6.0, 8.0]
[-2.5, 11.0625, 12.1875]
[-2.5, 11.0625, 12.1875]
[-4.9375, 11.9375, 15.25]
[-4.9375, 11.9375, 15.25]
[-4.9375, 11.9375, 15.25]
[-4.9375, 11.9375, 15.25]
[22.9375, 55.625, 26.3125]
[22.9375, 55.625, 26.3125]
[42.375, 86.5, 54.9375]
[42.375, 86.5, 54.9375]
[49.375, 106.5625, 80.625]
[49.375, 106.5625, 80.625]
[43.875, 121.1875, 92.25]
[43.875, 121.1875, 92.25]
[41.3125, 127.9375, 99.875]
[41.3125, 127.9375, 99.875]
[39.9375, 132.875, 105.875]
[39.9375, 132.875, 105.875]
[39.9375, 132.875, 105.875]
[36.5625, 134.5625, 114.4375]
[39.75, 134.1875, 121.0]
[39.75, 134.1875, 121.0]
[43.75, 131.875, 122.6875]
[43.75, 131.875, 122.6875]
[36.0, 127.5625, 124.4375]
[36.0, 127.5625, 124.4375]
[23.25, 121.25, 123.8125]
[23.25, 121.25, 123.8125]
[17.9375, 114.25, 124.0]
[17.9375, 114.25, 124.0]
[14.125, 106.5625, 125.625]
[14.125, 106.5625, 125.625]
[12.625, 101.1875, 123.625]
[12.625, 101.1875, 123.625]
[6.875, 94.625, 118.75]
[6.875, 94.625, 118.75]
[15.0, 84.6875, 111.375]
[15.0, 84.6875, 111.375]
[15.0, 84.6875, 111.375]
[15.0, 84.6875, 111.375]
[20.3125, 73.8125, 107.5625]
[3.8125, 58.875, 103.6875]
[3.8125, 58.875, 103.6875]
[-5.4375, 50.6875, 92.25]
[-5.4375, 50.6875, 92.25]
[0.5625, 45.4375, 84.5625]
[0.5625, 45.4375, 84.5625]
[7.4375, 35.875, 76.5625]
[7.4375, 35.875, 76.5625]
[13.6875, 29.0625, 67.1875]
[13.6875, 29.0625, 67.1875]
[11.875, 24.5, 59.5625]
[11.875, 24.5, 59.5625]
[5.25, 17.75, 52.9375]
[5.25, 17.75, 52.9375]
[-3.5, 11.3125, 51.0625]
[-3.5, 11.3125, 51.0625]
[-11.25, 1.875, 50.875]
[-11.25, 1.875, 50.875]
[-8.1875, -3.1875, 45.8125]
[-8.1875, -3.1875, 45.8125]
[-6.0625, -2.5625, 42.9375]
[-6.0625, -2.5625, 42.9375]
[-26.625, 2.3125, 31.625]
[-26.625, 2.3125, 31.625]
[-8.875, 11.25, 10.5625]
[-8.875, 11.25, 10.5625]
[28.3125, 22.5625, 1.875]
[28.3125, 22.5625, 1.875]
[-31.1875, 5.625, -7.5625]
[-31.1875, 5.625, -7.5625]
[-107.875, -5.5625, 4.25]
[-107.875, -5.5625, 4.25]
[-71.0, -12.0, 47.125]
[-71.0, -12.0, 47.125]
[-11.25, -21.5, 82.5]
[-11.25, -21.5, 82.5]
[92.1875, -30.25, 123.8125]
[92.1875, -30.25, 123.8125]
[88.125, -15.0, 100.5]
[88.125, -15.0, 100.5]
[-25.75, -7.375, 62.625]
[-21.875, -12.75, 50.75]
[-21.875, -12.75, 50.75]
[-21.875, -12.75, 50.75]
[6.9375, -14.875, 36.625]
[6.9375, -14.875, 36.625]
[-13.75, -11.8125, 28.25]
[-13.75, -11.8125, 28.25]
[-17.375, -7.6875, 11.6875]
[-3.0625, 0.3125, 2.25]
[-3.0625, 0.3125, 2.25]
[14.9375, 3.8125, -1.625]
[14.9375, 3.8125, -1.625]
[14.0, 3.1875, -6.9375]
[14.0, 3.1875, -6.9375]
[2.8125, -0.8125, -12.5625]
[2.8125, -0.8125, -12.5625]
[-3.6875, -3.75, -18.3125]
[-3.6875, -3.75, -18.3125]
[-3.4375, -2.625, -22.125]
[-3.4375, -2.625, -22.125]
[3.125, 0.0, -30.0]
[3.125, 0.0, -30.0]
[3.1875, -2.0625, -37.3125]
[3.1875, -2.0625, -37.3125]
[-3.4375, -10.875, -45.25]
[-3.4375, -10.875, -45.25]
[-6.125, -19.4375, -52.1875]
[-6.125, -19.4375, -52.1875]
[-0.125, -27.8125, -60.6875]
[-0.125, -27.8125, -60.6875]
[-3.0625, -45.0625, -74.5625]
[-3.0625, -45.0625, -74.5625]
[-14.5, -71.9375, -92.6875]
[-27.1875, -101.0, -113.375]
[-27.1875, -101.0, -113.375]
[-27.1875, -101.0, -113.375]
[-43.75, -128.4375, -136.9375]
[-43.75, -128.4375, -136.9375]
[-61.3125, -148.25, -160.75]
[-61.3125, -148.25, -160.75]
[-74.875, -163.3125, -176.9375]
[-74.875, -163.3125, -176.9375]
[-69.0, -166.25, -181.4375]
[-69.0, -166.25, -181.4375]
[-58.875, -163.1875, -184.0]
[-63.5, -158.0625, -187.625]
[-63.5, -158.0625, -187.625]
[-63.5, -158.0625, -187.625]
[-77.75, -143.5625, -185.75]
[-77.75, -143.5625, -185.75]
[-80.0625, -120.75, -175.1875]
[-53.75, -88.375, -168.9375]
[-53.75, -88.375, -168.9375]
[-53.75, -88.375, -168.9375]
[-18.375, -60.125, -159.1875]
[-18.375, -60.125, -159.1875]
[-33.875, -53.4375, -140.6875]
[-61.3125, -55.5625, -122.1875]
[-61.3125, -55.5625, -122.1875]
[-67.625, -49.9375, -107.3125]
[-67.625, -49.9375, -107.3125]
[-67.625, -49.9375, -107.3125]
[-45.9375, -42.625, -93.125]
[-39.8125, -43.875, -74.3125]
[-39.8125, -43.875, -74.3125]
[-47.8125, -44.125, -65.75]
[-47.8125, -44.125, -65.75]
[-48.375, -36.6875, -60.6875]
[-48.375, -36.6875, -60.6875]
[-42.6875, -30.875, -48.5625]
[-42.6875, -30.875, -48.5625]
[-32.5, -24.8125, -36.125]
[-32.5, -24.8125, -36.125]
[-15.9375, -14.75, -25.5625]
[-15.9375, -14.75, -25.5625]
[-4.25, -2.125, -24.25]
[-7.25, 9.6875, -22.4375]
[-7.25, 9.6875, -22.4375]
[-7.25, 9.6875, -22.4375]
[-17.5625, 14.8125, -14.75]
[-16.8125, 15.375, -3.4375]
[-16.8125, 15.375, -3.4375]
[1.125, 11.4375, 2.75]
[1.125, 11.4375, 2.75]
[1.125, 11.4375, 2.75]
[12.625, 4.625, 5.25]
[12.8125, -0.9375, 9.0625]
[12.8125, -0.9375, 9.0625]
[7.125, -1.6875, 8.8125]
